,playerName,seasonStartYear,salary,inflationAdjSalary,birthDate,startYear,position,height,weight
10381,CJ Watson,2017,"$333,333","$369,721",,,,,
10382,Demetrius Jackson,2017,"$319,266","$354,118",1994-09-07,2017.0,G,6-1,201.0
10383,Travis Wear,2017,"$304,051","$337,243",1990-09-21,2015.0,F,6-10,230.0
10384,Cameron Oliver,2017,"$300,000","$332,750",1996-07-11,2021.0,F,6-8,239.0
10385,Shaquille Harrison,2017,"$230,399","$255,550",1993-10-06,2018.0,G,6-7,190.0
10386,Larry Drew II,2017,"$222,474","$246,760",1990-03-05,2015.0,G,6-2,180.0
10387,Jaylen Morris,2017,"$198,143","$219,773",1995-09-19,2018.0,G,6-5,185.0
10388,Nigel Hayes,2017,"$193,532","$214,658",1994-12-16,2018.0,F,6-8,254.0
10389,David Stockton,2017,"$192,812","$213,860",1991-06-24,2015.0,G,5-11,165.0
10390,Quinn Cook,2017,"$189,832","$210,554",1993-03-23,2017.0,G,6-1,180.0
10391,Georges Niang,2017,"$177,250","$196,599",1993-06-17,2017.0,F,6-7,230.0
10392,Aaron Harrison,2017,"$174,570","$193,627",1994-10-28,2016.0,G,6-6,210.0
10393,Omari Johnson,2017,"$170,495","$189,107",1989-11-26,2018.0,F,6-9,220.0
10394,Naz Long,2017,"$167,158","$185,406",,,,,
10395,Jarell Eddie,2017,"$166,256","$184,404",1991-10-30,2016.0,G-F,6-7,218.0
10396,Rodney Purvis,2017,"$165,887","$183,996",1994-02-14,2018.0,G,6-4,205.0
10397,Mike James,2017,"$164,802","$182,792",1975-06-23,2002.0,G,6-2,188.0
10398,Briante Weber,2017,"$160,378","$177,885",1992-12-29,2016.0,G,6-2,165.0
10399,Marquis Teague,2017,"$157,944","$175,186",1993-02-28,2013.0,G,6-2,189.0
10400,Gary Payton II,2017,"$154,500","$171,366",1992-12-01,2017.0,G,6-3,190.0
10401,Jeremy Evans,2017,"$154,059","$170,877",1987-10-24,2011.0,F,6-9,200.0
10402,Carrick Felix,2017,"$140,901","$156,282",1990-08-17,2014.0,G,6-6,201.0
10403,Damion Lee,2017,"$138,239","$153,330",1992-10-21,2018.0,G,6-5,210.0
10404,Kendrick Perkins,2017,"$131,562","$145,924",1984-11-10,2004.0,C,6-10,270.0
10405,Milton Doyle,2017,"$127,250","$141,141",1993-10-31,2018.0,G,6-4,185.0
10406,Brandon Rush,2017,"$119,601","$132,657",1985-07-07,2009.0,G-F,6-6,220.0
10407,Ty Lawson,2017,"$119,009","$132,000",1987-11-03,2010.0,G,5-11,195.0
10408,Derrick Williams,2017,"$104,059","$115,418",1991-05-25,2012.0,F,6-8,240.0
10409,KJ McDaniels,2017,"$100,000","$110,916",,,,,
10410,Tim Quarterman,2017,"$96,406","$106,930",1994-10-27,2017.0,G,6-6,195.0
10411,Walter Lemon Jr,2017,"$92,159","$102,219",,,,,
10412,Josh Gray,2017,"$92,159","$102,219",1993-09-09,2018.0,G,6-0,180.0
10413,Jaylen Johnson,2017,"$87,551","$97,108",,,,,
10414,MarShon Brooks,2017,"$86,118","$95,519",1989-01-26,2012.0,G-F,6-5,200.0
10415,CJ Fair,2017,"$82,943","$91,997",,,,,
10416,Josh Magette,2017,"$77,250","$85,683",1989-11-28,2018.0,G,6-1,160.0
10417,Tyler Cavanaugh,2017,"$77,250","$85,683",1994-02-09,2018.0,F,6-9,238.0
10418,Andrew White,2017,"$77,250","$85,683",1993-06-16,2018.0,G,6-7,210.0
10419,Kadeem Allen,2017,"$77,250","$85,683",1993-01-15,2018.0,G,6-1,200.0
10420,Jabari Bird,2017,"$77,250","$85,683",1994-07-03,2018.0,G,6-6,198.0
10421,Yakuba Ouattara,2017,"$77,250","$85,683",,,,,
10422,Jacob Wiley,2017,"$77,250","$85,683",1994-09-04,2018.0,F,6-7,215.0
10423,James Webb,2017,"$77,250","$85,683",,,,,
10424,Mangok Mathiang,2017,"$77,250","$85,683",1992-10-08,2018.0,C-F,6-10,230.0
10425,Marcus Paige,2017,"$77,250","$85,683",1993-09-11,2018.0,G,6-1,175.0
10426,Antonio Blakeney,2017,"$77,250","$85,683",1996-10-04,2018.0,G,6-4,192.0
10427,Ryan Arcidiacono,2017,"$77,250","$85,683",1994-03-26,2018.0,G,6-3,195.0
10428,John Holland,2017,"$77,250","$85,683",1988-11-06,2018.0,G-F,6-5,205.0
10429,London Perrantes,2017,"$77,250","$85,683",1994-10-03,2018.0,G,6-2,200.0
10430,Johnathan Motley,2017,"$77,250","$85,683",1995-05-04,2018.0,F,6-8,230.0
10431,Gian Clavell,2017,"$77,250","$85,683",1993-11-26,2018.0,G,6-4,185.0
10432,Jalen Jones,2017,"$77,250","$85,683",1993-05-27,2018.0,G,6-7,220.0
10433,Torrey Craig,2017,"$77,250","$85,683",1990-12-19,2018.0,G-F,6-7,221.0
10434,Monte Morris,2017,"$77,250","$85,683",1995-06-27,2018.0,G,6-2,183.0
10435,Luis Montero,2017,"$77,250","$85,683",1993-04-06,2016.0,G,6-7,185.0
10436,Reggie Hearn,2017,"$77,250","$85,683",1991-08-14,2018.0,G,6-5,210.0
10437,Chris Boucher,2017,"$77,250","$85,683",1993-01-11,2018.0,F,6-9,200.0
10438,RJ Hunter,2017,"$77,250","$85,683",,,,,
10439,Markel Brown,2017,"$77,250","$85,683",1992-01-29,2015.0,G,6-3,190.0
10440,Edmond Sumner,2017,"$77,250","$85,683",1995-12-31,2018.0,G,6-4,196.0
10441,Ben Moore,2017,"$77,250","$85,683",1995-05-13,2018.0,F,6-8,220.0
10442,Jamil Wilson,2017,"$77,250","$85,683",1990-11-21,2018.0,F,6-7,230.0
10443,CJ Williams,2017,"$77,250","$85,683",,,,,
10444,Tyrone Wallace,2017,"$77,250","$85,683",1994-06-10,2018.0,G,6-5,198.0
10445,Alex Caruso,2017,"$77,250","$85,683",1994-02-28,2018.0,G,6-4,186.0
10446,Vander Blue,2017,"$77,250","$85,683",1992-07-17,2014.0,G,6-4,200.0
10447,Kobi Simmons,2017,"$77,250","$85,683",1997-07-04,2018.0,G,6-5,166.0
10448,Vince Hunter,2017,"$77,250","$85,683",1994-08-05,2018.0,F,6-8,208.0
10449,Myke Henry,2017,"$77,250","$85,683",1992-12-23,2018.0,F,6-6,210.0
10450,Matt Williams,2017,"$77,250","$85,683",1993-10-14,2018.0,G,6-5,210.0
10451,Derrick Walton,2017,"$77,250","$85,683",1995-04-03,2018.0,G,6-0,189.0
10452,Xavier Munford,2017,"$77,250","$85,683",1992-06-01,2016.0,G,6-2,180.0
10453,Marshall Plumlee,2017,"$77,250","$85,683",1992-07-14,2017.0,C,7-0,250.0
10454,Anthony Brown,2017,"$77,250","$85,683",1992-10-10,2016.0,F-G,6-7,210.0
10455,Amile Jefferson,2017,"$77,250","$85,683",1993-05-07,2019.0,F,6-9,222.0
10456,Charles Cooke,2017,"$77,250","$85,683",1994-07-01,2018.0,G,6-5,196.0
10457,Luke Kornet,2017,"$77,250","$85,683",1995-07-15,2018.0,F,7-2,250.0
10458,Isaiah Hicks,2017,"$77,250","$85,683",1994-07-24,2018.0,F,6-9,230.0
10459,Daniel Hamilton,2017,"$77,250","$85,683",1995-08-08,2018.0,G-F,6-7,195.0
10460,PJ Dozier,2017,"$77,250","$85,683",1996-10-25,2018.0,G,6-6,205.0
10461,Adreian Payne,2017,"$77,250","$85,683",1991-02-19,2015.0,F-C,6-10,237.0
10462,Jamel Artis,2017,"$77,250","$85,683",1993-01-12,2018.0,G-F,6-7,213.0
10463,James Michael McAdoo,2017,"$77,250","$85,683",1993-01-04,2015.0,F,6-9,230.0
10464,Jacob Pullen,2017,"$77,250","$85,683",1989-11-10,2018.0,G,6-1,200.0
10465,James Young,2017,"$77,250","$85,683",1995-08-16,2015.0,G-F,6-6,215.0
10466,Alec Peters,2017,"$77,250","$85,683",1995-04-13,2018.0,F,6-9,232.0
10467,Danuel House,2017,"$77,250","$85,683",,,,,
10468,CJ Wilcox,2017,"$77,250","$85,683",,,,,
10469,JaKarr Sampson,2017,"$77,250","$85,683",1993-03-20,2015.0,G-F,6-7,214.0
10470,Jack Cooley,2017,"$77,250","$85,683",1991-04-12,2015.0,F-C,6-9,260.0
10471,Darrun Hilliard,2017,"$77,250","$85,683",1993-04-13,2016.0,G,6-6,205.0
10472,Matt Costello,2017,"$77,250","$85,683",1993-08-05,2018.0,F,6-9,245.0
10473,Malcolm Miller,2017,"$77,250","$85,683",1993-03-06,2018.0,F,6-7,210.0
10474,Lorenzo Brown,2017,"$77,250","$85,683",1990-08-26,2014.0,G,6-5,189.0
10475,Eric Griffin,2017,"$77,250","$85,683",,,,,
10476,Nate Wolters,2017,"$77,250","$85,683",1991-05-15,2014.0,G,6-4,190.0
10477,Erik McCree,2017,"$77,250","$85,683",1993-12-20,2018.0,F,6-7,219.0
10478,Michael Young,2017,"$77,250","$85,683",1961-01-02,1985.0,F-G,6-7,220.0
10479,Devin Robinson,2017,"$77,250","$85,683",1995-03-07,2018.0,F,6-8,200.0
10480,Xavier Silas,2017,"$74,158","$82,253",1988-01-22,2012.0,G,6-5,205.0
10481,Jonathan Gibson,2017,"$74,158","$82,253",1987-11-08,2017.0,G,6-2,185.0
10482,Scotty Hopson,2017,"$74,158","$82,253",1989-08-08,2014.0,G,6-7,204.0
10483,Landry Nnoko,2017,"$50,000","$55,458",,,,,
10484,VJ Beachem,2017,"$50,000","$55,458",,,,,
10485,Bronson Koenig,2017,"$50,000","$55,458",,,,,
10486,Daniel Ochefu,2017,"$50,000","$55,458",1993-12-15,2017.0,C,6-11,245.0
10487,Marcus Thornton II,2017,"$46,079","$51,109",,,,,
10488,Jameel Warney,2017,"$46,079","$51,109",1994-01-31,2018.0,F,6-8,260.0
10489,Aaron Jackson,2017,"$46,079","$51,109",1986-05-06,2018.0,G,6-4,185.0
10490,Trey McKinney-Jones,2017,"$46,079","$51,109",1990-08-27,2018.0,G,6-5,214.0
10491,Andre Ingram,2017,"$46,079","$51,109",1985-11-19,2018.0,G,6-3,190.0
10492,Stephen Curry,2018,"$37,457,154","$40,386,520",1988-03-14,2010.0,G,6-2,185.0
10493,Russell Westbrook,2018,"$35,665,000","$38,454,209",1988-11-12,2009.0,G,6-3,200.0
10494,Chris Paul,2018,"$35,654,150","$38,442,511",1985-05-06,2006.0,G,6-0,175.0
10495,LeBron James,2018,"$35,654,150","$38,442,511",1984-12-30,2004.0,F-G,6-9,250.0
10496,Kyle Lowry,2018,"$32,700,000","$35,257,329",1986-03-25,2007.0,G,6-0,196.0
10497,Blake Griffin,2018,"$31,873,932","$34,366,658",1989-03-16,2011.0,F,6-9,250.0
10498,Gordon Hayward,2018,"$31,214,295","$33,655,433",1990-03-23,2011.0,F-G,6-7,225.0
10499,James Harden,2018,"$30,570,000","$32,960,751",1989-08-26,2010.0,G,6-5,220.0
10500,Paul George,2018,"$30,560,700","$32,950,723",1990-05-02,2011.0,F,6-8,220.0
10501,Mike Conley,2018,"$30,521,115","$32,908,043",1987-10-11,2008.0,G,6-1,175.0
10502,Kevin Durant,2018,"$30,000,000","$32,346,173",1988-09-29,2008.0,F-G,6-10,240.0
10503,Paul Millsap,2018,"$29,230,769","$31,516,784",1985-02-10,2007.0,F,6-7,257.0
10504,Al Horford,2018,"$28,928,710","$31,191,102",1986-06-03,2008.0,C-F,6-9,240.0
10505,Damian Lillard,2018,"$27,977,689","$30,165,706",1990-07-15,2013.0,G,6-2,195.0
10506,DeMar DeRozan,2018,"$27,739,975","$29,909,401",1989-08-07,2010.0,G-F,6-6,220.0
10507,Chris Bosh,2018,"$26,837,720","$28,936,585",1984-03-24,2004.0,F-C,6-11,235.0
10508,Jrue Holiday,2018,"$26,641,111","$28,724,600",1990-06-12,2010.0,G,6-3,205.0
10509,Otto Porter,2018,"$26,011,913","$28,046,195",,,,,
10510,CJ McCollum,2018,"$25,759,766","$27,774,328",1991-09-19,2014.0,G,6-3,190.0
10511,Nikola Jokic,2018,"$25,467,250","$27,458,936",,,,,
10512,Andrew Wiggins,2018,"$25,467,250","$27,458,936",1995-02-23,2015.0,F-G,6-7,197.0
10513,Joel Embiid,2018,"$25,467,250","$27,458,936",1994-03-16,2017.0,C,7-0,280.0
10514,Anthony Davis,2018,"$25,434,263","$27,423,369",1993-03-11,2013.0,F-C,6-10,253.0
10515,Andre Drummond,2018,"$25,434,262","$27,423,368",1993-08-10,2013.0,C,6-10,279.0
10516,Bradley Beal,2018,"$25,434,262","$27,423,368",1993-06-28,2013.0,G,6-4,207.0
10517,Hassan Whiteside,2018,"$24,434,262","$26,345,162",1989-06-13,2011.0,C,7-0,265.0
10518,Dwight Howard,2018,"$24,256,725","$26,153,741",1985-12-08,2005.0,C,6-10,265.0
10519,Giannis Antetokounmpo,2018,"$24,157,304","$26,046,545",1994-12-06,2014.0,F-G,6-11,242.0
10520,Steven Adams,2018,"$24,157,304","$26,046,545",1993-07-20,2014.0,C,6-11,265.0
10521,Kevin Love,2018,"$24,119,025","$26,005,272",1988-09-07,2009.0,F,6-8,251.0
10522,Marc Gasol,2018,"$24,119,025","$26,005,272",1985-01-29,2009.0,C,6-11,255.0
10523,Chandler Parsons,2018,"$24,107,258","$25,992,585",1988-10-25,2012.0,F,6-9,230.0
10524,Harrison Barnes,2018,"$24,107,258","$25,992,585",1992-05-30,2013.0,F,6-8,225.0
10525,Nicolas Batum,2018,"$24,000,000","$25,876,939",1988-12-14,2009.0,F-G,6-8,230.0
10526,Rudy Gobert,2018,"$23,491,573","$25,328,750",1992-06-26,2014.0,C,7-1,258.0
10527,Kawhi Leonard,2018,"$23,114,066","$24,921,719",1991-06-29,2012.0,F,6-7,225.0
10528,DeAndre Jordan,2018,"$22,897,200","$24,687,893",1988-07-21,2009.0,C,6-11,265.0
10529,LaMarcus Aldridge,2018,"$22,347,015","$24,094,681",1985-07-19,2007.0,F-C,6-11,250.0
10530,Serge Ibaka,2018,"$21,666,667","$23,361,125",1989-09-18,2010.0,F-C,6-10,235.0
10531,Aaron Gordon,2018,"$21,590,909","$23,279,443",1995-09-16,2015.0,F,6-8,235.0
10532,Danilo Gallinari,2018,"$21,587,579","$23,275,852",1988-08-08,2009.0,F,6-10,233.0
10533,Victor Oladipo,2018,"$21,000,000","$22,642,321",1992-05-04,2014.0,G,6-4,213.0
10534,Ryan Anderson,2018,"$20,421,546","$22,018,629",1988-05-06,2009.0,F,6-9,240.0
10535,Joakim Noah,2018,"$20,261,172","$21,845,712",1985-02-25,2008.0,C,6-11,230.0
10536,Kyrie Irving,2018,"$20,099,189","$21,671,062",1992-03-23,2012.0,G,6-2,195.0
10537,Jabari Parker,2018,"$20,000,000","$21,564,115",1995-03-15,2015.0,F,6-8,245.0
10538,Jimmy Butler,2018,"$19,841,627","$21,393,357",1989-09-14,2012.0,F-G,6-7,230.0
10539,Zach LaVine,2018,"$19,500,000","$21,025,012",1995-03-10,2015.0,G-F,6-5,200.0
10540,Wesley Matthews,2018,"$19,360,228","$20,874,309",1986-10-14,2010.0,G,6-4,220.0
10541,Allen Crabbe,2018,"$19,332,500","$20,844,413",1992-04-09,2014.0,G-F,6-5,212.0
10542,Enes Kanter,2018,"$19,264,603","$20,771,206",,,,,
10543,Tyler Johnson,2018,"$19,245,370","$20,750,469",1992-05-07,2015.0,G,6-3,186.0
10544,John Wall,2018,"$19,169,800","$20,668,989",1990-09-06,2011.0,G,6-3,210.0
10545,George Hill,2018,"$19,000,000","$20,485,910",1986-05-04,2009.0,G,6-4,188.0
10546,Jeff Teague,2018,"$19,000,000","$20,485,910",1988-06-10,2010.0,G,6-3,195.0
10547,Klay Thompson,2018,"$18,988,725","$20,473,753",1990-02-08,2012.0,G-F,6-6,215.0
10548,Goran Dragic,2018,"$18,109,175","$19,525,417",,,,,
10549,Kent Bazemore,2018,"$18,089,888","$19,504,622",1989-07-01,2013.0,G-F,6-4,195.0
10550,Evan Turner,2018,"$17,868,853","$19,266,300",1988-10-27,2011.0,G,6-6,220.0
10551,Tristan Thompson,2018,"$17,469,565","$18,835,786",1991-03-13,2012.0,F-C,6-9,254.0
10552,Draymond Green,2018,"$17,469,565","$18,835,786",1990-03-04,2013.0,F,6-6,230.0
10553,Tim Hardaway Jr,2018,"$17,325,000","$18,679,915",,,,,
10554,Pau Gasol,2018,"$17,133,285","$18,473,206",1980-07-06,2002.0,C-F,7-0,250.0
10555,Reggie Jackson,2018,"$17,043,478","$18,376,376",1990-04-16,2012.0,G,6-2,208.0
10556,Bismack Biyombo,2018,"$17,000,000","$18,329,498",1992-08-28,2012.0,C-F,6-8,255.0
10557,Evan Fournier,2018,"$17,000,000","$18,329,498",1992-10-29,2013.0,G-F,6-7,205.0
10558,Derrick Favors,2018,"$16,900,000","$18,221,677",1991-07-15,2011.0,F-C,6-9,265.0
10559,Luol Deng,2018,"$16,747,954","$18,057,740",1985-04-16,2005.0,F,6-9,237.0
10560,Jonas Valanciunas,2018,"$16,539,326","$17,832,797",,,,,
10561,Gary Harris,2018,"$16,517,857","$17,809,649",1994-09-14,2015.0,G,6-4,210.0
10562,Andre Iguodala,2018,"$16,000,000","$17,251,292",1984-01-28,2005.0,G-F,6-6,215.0
10563,Timofey Mozgov,2018,"$16,000,000","$17,251,292",1986-07-16,2011.0,C,7-1,275.0
10564,Ian Mahinmi,2018,"$16,000,000","$17,251,292",1986-11-05,2008.0,C,6-11,262.0
10565,Clint Capela,2018,"$15,793,104","$17,028,216",1994-05-18,2015.0,C,6-10,240.0
10566,Dennis Schroeder,2018,"$15,500,000","$16,712,189",,,,,
10567,DeMarre Carroll,2018,"$15,400,000","$16,604,369",1986-07-27,2010.0,F,6-6,215.0
10568,Gorgui Dieng,2018,"$15,170,787","$16,357,230",1990-01-18,2014.0,C,6-10,252.0
10569,Eric Bledsoe,2018,"$15,000,000","$16,173,086",1989-12-09,2011.0,G,6-1,214.0
10570,Trevor Ariza,2018,"$15,000,000","$16,173,086",1985-06-30,2005.0,F,6-8,215.0
10571,Tobias Harris,2018,"$14,800,000","$15,957,445",1992-07-15,2012.0,F,6-8,226.0
10572,Ricky Rubio,2018,"$14,800,000","$15,957,445",1990-10-21,2012.0,G,6-2,190.0
10573,JR Smith,2018,"$14,720,000","$15,871,189",,,,,
10574,Brandon Knight,2018,"$14,631,250","$15,775,498",1991-12-02,2012.0,G,6-2,182.0
10575,James Johnson,2018,"$14,420,700","$15,548,482",1987-02-20,2010.0,F,6-7,240.0
10576,Robin Lopez,2018,"$14,357,750","$15,480,609",1988-04-01,2009.0,C,7-0,281.0
10577,Kenneth Faried,2018,"$14,242,782","$15,356,649",1989-11-19,2012.0,F-C,6-8,220.0
10578,Marvin Williams,2018,"$14,087,500","$15,189,224",1986-06-19,2006.0,F,6-8,237.0
10579,Taj Gibson,2018,"$14,000,000","$15,094,881",1985-06-24,2010.0,F,6-9,232.0
10580,Thaddeus Young,2018,"$13,764,045","$14,840,473",1988-06-21,2008.0,F,6-8,235.0
10581,Tyson Chandler,2018,"$13,585,000","$14,647,425",1982-10-02,2002.0,C,7-0,235.0
10582,Marcin Gortat,2018,"$13,565,218","$14,626,096",1984-02-17,2008.0,C-F,6-11,240.0
10583,Kelly Olynyk,2018,"$13,537,527","$14,596,240",1991-04-19,2014.0,C-F,6-11,240.0
10584,Cody Zeller,2018,"$13,528,090","$14,586,065",1992-10-05,2014.0,C-F,6-11,240.0
10585,Eric Gordon,2018,"$13,500,375","$14,556,182",1988-12-25,2009.0,G-F,6-3,215.0
10586,Austin Rivers,2018,"$13,155,324","$14,184,146",1992-08-01,2013.0,G,6-4,200.0
10587,Michael Kidd-Gilchrist,2018,"$13,000,000","$14,016,675",1993-09-26,2013.0,F,6-6,232.0
10588,Khris Middleton,2018,"$13,000,000","$14,016,675",1991-08-12,2013.0,F-G,6-7,222.0
10589,Mason Plumlee,2018,"$12,917,808","$13,928,055",1990-03-05,2014.0,C-F,6-11,254.0
10590,Wilson Chandler,2018,"$12,800,562","$13,801,640",1987-05-10,2008.0,F,6-8,235.0
10591,Solomon Hill,2018,"$12,763,467","$13,761,644",1991-03-18,2014.0,F,6-6,226.0
10592,Nikola Vucevic,2018,"$12,750,000","$13,747,123",,,,,
10593,Dion Waiters,2018,"$12,705,000","$13,698,604",1991-12-10,2013.0,G,6-3,215.0
10594,Joe Ingles,2018,"$12,545,455","$13,526,582",1987-10-02,2015.0,F-G,6-8,220.0
10595,Jeremy Lin,2018,"$12,516,746","$13,495,627",1988-08-23,2011.0,G,6-3,200.0
10596,Jordan Clarkson,2018,"$12,500,000","$13,477,572",1992-06-07,2015.0,G,6-4,194.0
10597,Nikola Mirotic,2018,"$12,500,000","$13,477,572",,,,,
10598,Miles Plumlee,2018,"$12,400,000","$13,369,751",1988-09-01,2013.0,C-F,6-11,249.0
10599,Tyreke Evans,2018,"$12,400,000","$13,369,751",1989-09-19,2010.0,G-F,6-6,220.0
10600,Courtney Lee,2018,"$12,253,780","$13,212,096",1985-10-03,2009.0,G,6-5,215.0
10601,JJ Redick,2018,"$12,250,000","$13,208,020",,,,,
10602,Kemba Walker,2018,"$12,000,000","$12,938,469",1990-05-08,2012.0,G,6-0,184.0
10603,Kentavious Caldwell-Pope,2018,"$12,000,000","$12,938,469",1993-02-18,2014.0,G,6-5,204.0
10604,Avery Bradley,2018,"$12,000,000","$12,938,469",1990-11-26,2011.0,G,6-3,180.0
10605,Will Barton,2018,"$11,830,358","$12,755,560",1991-01-06,2013.0,G,6-6,181.0
10606,TJ Warren,2018,"$11,750,000","$12,668,918",,,,,
10607,Zach Randolph,2018,"$11,692,308","$12,606,714",1981-07-16,2002.0,F-C,6-9,250.0
10608,Patrick Mills,2018,"$11,571,429","$12,476,381",,,,,
10609,Alec Burks,2018,"$11,536,515","$12,438,737",1991-07-20,2012.0,G,6-6,214.0
10610,Omer Asik,2018,"$11,286,516","$12,169,186",,,,,
10611,Marcus Smart,2018,"$11,160,716","$12,033,548",1994-03-06,2015.0,G,6-3,220.0
10612,Jusuf Nurkic,2018,"$11,111,111","$11,980,064",,,,,
10613,Iman Shumpert,2018,"$11,011,234","$11,872,376",1990-06-26,2012.0,G,6-5,215.0
10614,Moe Harkless,2018,"$10,837,079","$11,684,601",,,,,
10615,Tony Snell,2018,"$10,607,143","$11,436,683",1991-11-10,2014.0,G-F,6-6,213.0
10616,Dante Exum,2018,"$10,600,000","$11,428,981",1995-07-13,2015.0,G,6-5,214.0
10617,Meyers Leonard,2018,"$10,595,506","$11,424,135",1992-02-27,2013.0,C-F,7-0,260.0
10618,John Henson,2018,"$10,577,466","$11,404,685",1990-12-28,2013.0,C-F,6-9,219.0
10619,Bojan Bogdanovic,2018,"$10,500,000","$11,321,160",,,,,
10620,Mirza Teletovic,2018,"$10,500,000","$11,321,160",,,,,
10621,Terrence Ross,2018,"$10,500,000","$11,321,160",1991-02-05,2013.0,F-G,6-6,206.0
10622,Robert Covington,2018,"$10,464,092","$11,282,444",1990-12-14,2014.0,F-C,6-7,209.0
10623,Rudy Gay,2018,"$10,087,200","$10,876,077",1986-08-17,2007.0,F,6-8,250.0
10624,Jon Leuer,2018,"$10,002,681","$10,784,948",1989-05-14,2012.0,F,6-10,228.0
10625,Darren Collison,2018,"$10,000,000","$10,782,057",1987-08-23,2010.0,G,6-0,175.0
10626,Andre Roberson,2018,"$10,000,000","$10,782,057",1991-12-04,2014.0,G-F,6-7,210.0
10627,Danny Green,2018,"$10,000,000","$10,782,057",1987-06-22,2010.0,G-F,6-6,215.0
10628,Dwight Powell,2018,"$9,631,250","$10,384,469",1991-07-20,2015.0,F-C,6-10,240.0
10629,Matthew Dellavedova,2018,"$9,607,500","$10,358,862",1990-09-08,2014.0,G,6-3,200.0
10630,Jared Dudley,2018,"$9,530,000","$10,275,301",1985-07-10,2008.0,F-G,6-6,237.0
10631,Boban Marjanovic,2018,"$9,490,740","$10,232,970",,,,,
10632,Josh Richardson,2018,"$9,367,200","$10,099,769",1993-09-15,2016.0,G,6-5,200.0
10633,Norman Powell,2018,"$9,367,200","$10,099,769",1993-05-25,2016.0,G,6-3,215.0
10634,Markieff Morris,2018,"$9,173,294","$9,890,697",1989-09-02,2012.0,F,6-9,245.0
10635,Rajon Rondo,2018,"$9,000,000","$9,703,852",1986-02-22,2007.0,G,6-1,180.0
10636,Bogdan Bogdanovic,2018,"$9,000,000","$9,703,852",,,,,
10637,E'Twaun Moore,2018,"$8,808,685","$9,497,575",1989-02-25,2012.0,G-F,6-3,191.0
10638,Kosta Koufos,2018,"$8,739,500","$9,422,979",1989-02-24,2009.0,C,7-0,245.0
10639,Fred VanVleet,2018,"$8,653,847","$9,330,627",1994-02-25,2017.0,G,6-1,197.0
10640,Wayne Ellington,2018,"$8,653,076","$9,329,796",1987-11-29,2010.0,G,6-4,207.0
10641,Kyle Anderson,2018,"$8,641,000","$9,316,776",1993-09-20,2015.0,F-G,6-9,230.0
10642,Julius Randle,2018,"$8,641,000","$9,316,776",1994-11-29,2015.0,F-C,6-8,250.0
10643,Jerryd Bayless,2018,"$8,575,916","$9,246,602",1988-08-20,2009.0,G,6-3,200.0
10644,Cristiano Felicio,2018,"$8,470,980","$9,133,459",,,,,
10645,Markelle Fultz,2018,"$8,339,880","$8,992,106",1998-05-29,2018.0,G,6-3,209.0
10646,Joe Harris,2018,"$8,333,333","$8,985,047",1991-09-06,2015.0,G,6-6,220.0
10647,CJ Miles,2018,"$8,333,333","$8,985,047",,,,,
10648,Jerami Grant,2018,"$8,333,333","$8,985,047",1994-03-12,2015.0,F,6-8,210.0
10649,Shaun Livingston,2018,"$8,307,692","$8,957,401",1985-09-11,2005.0,G,6-7,192.0
10650,Deandre Ayton,2018,"$8,175,840","$8,815,238",1998-07-23,2019.0,C,6-11,250.0
10651,JaMychal Green,2018,"$8,066,667","$8,697,527",1990-06-21,2015.0,F,6-8,227.0
10652,Louis Williams,2018,"$8,000,000","$8,625,646",,,,,
10653,Garrett Temple,2018,"$8,000,000","$8,625,646",1986-05-08,2010.0,G,6-5,195.0
10654,PJ Tucker,2018,"$7,959,537","$8,582,018",,,,,
10655,Cory Joseph,2018,"$7,945,000","$8,566,345",1991-08-20,2012.0,G,6-3,200.0
10656,Karl-Anthony Towns,2018,"$7,839,435","$8,452,524",1995-11-15,2016.0,C-F,6-11,248.0
10657,Kyle Korver,2018,"$7,560,000","$8,151,235",1981-03-17,2004.0,G-F,6-7,212.0
10658,Darrell Arthur,2018,"$7,464,912","$8,048,711",1988-03-25,2009.0,F,6-9,235.0
10659,Lonzo Ball,2018,"$7,461,960","$8,045,528",1997-10-27,2018.0,G,6-6,190.0
10660,Doug McDermott,2018,"$7,333,334","$7,906,843",1992-01-03,2015.0,F,6-7,225.0
10661,Marvin Bagley,2018,"$7,314,960","$7,887,032",,,,,
10662,Jae Crowder,2018,"$7,305,825","$7,877,182",1990-07-06,2013.0,F,6-6,235.0
10663,DJ Augustin,2018,"$7,250,000","$7,816,992",,,,,
10664,Lance Thomas,2018,"$7,119,650","$7,676,447",1988-04-24,2012.0,F,6-8,240.0
10665,D'Angelo Russell,2018,"$7,019,698","$7,568,679",1996-02-23,2016.0,G,6-4,193.0
10666,Jeremy Lamb,2018,"$7,000,000","$7,547,440",1992-05-30,2013.0,G-F,6-5,180.0
10667,Langston Galloway,2018,"$7,000,000","$7,547,440",1991-12-09,2015.0,G,6-1,200.0
10668,Ersan Ilyasova,2018,"$7,000,000","$7,547,440",,,,,
10669,Davis Bertans,2018,"$7,000,000","$7,547,440",,,,,
10670,Al-Farouq Aminu,2018,"$6,957,105","$7,501,190",1990-09-21,2011.0,F,6-8,220.0
10671,Jayson Tatum,2018,"$6,700,800","$7,224,841",1998-03-03,2018.0,F,6-8,210.0
10672,Luka Doncic,2018,"$6,569,040","$7,082,776",,,,,
