,playerName,seasonStartYear,salary,inflationAdjSalary,birthDate,startYear,position,height,weight,MP,PTS,Age,team,games,games_started,PER,FTr,AST,STL,TRB,FT,3P,FG,position_enc,team_enc,height_enc
8499,Chase Budinger,2014,"$5,000,000","$5,699,684",1988-05-22,2010.0,F,6-7,209.0,751.0,274.0,25.0,MIN,41.0,8.0,9.7,0.154,31.0,19.0,103.0,32.0,42.0,100.0,2,19,15
8500,Brandan Wright,2014,"$5,000,000","$5,699,684",1987-10-05,2008.0,F-C,6-10,210.0,1077.0,525.0,26.0,DAL,58.0,0.0,23.5,0.32,31.0,32.0,244.0,77.0,0.0,224.0,3,8,8
8501,Trevor Booker,2014,"$5,000,000","$5,699,684",1987-11-25,2011.0,F,6-8,228.0,1553.0,491.0,26.0,WAS,72.0,45.0,15.0,0.189,64.0,41.0,379.0,47.0,0.0,222.0,2,37,16
8502,Nick Young,2014,"$4,994,420","$5,693,324",1985-06-01,2008.0,G-F,6-7,210.0,1810.0,1144.0,28.0,LAL,64.0,9.0,16.0,0.321,95.0,46.0,166.0,235.0,135.0,387.0,6,15,15
8503,Victor Oladipo,2014,"$4,978,200","$5,674,834",1992-05-04,2014.0,G,6-4,213.0,2487.0,1106.0,21.0,ORL,80.0,44.0,13.6,0.34,327.0,129.0,329.0,248.0,74.0,392.0,5,26,12
8504,Jabari Parker,2014,"$4,930,560","$5,620,527",1995-03-15,2015.0,F,6-8,245.0,,,,,,,,,,,,,,,2,-1,16
8505,Chris Kaman,2014,"$4,800,000","$5,471,697",1982-04-28,2004.0,C,7-0,265.0,736.0,404.0,31.0,LAL,39.0,13.0,17.0,0.197,58.0,11.0,229.0,52.0,0.0,176.0,0,15,18
8506,Kostas Papanikolaou,2014,"$4,797,664","$5,469,034",1990-07-31,2015.0,F,6-8,225.0,,,,,,,,,,,,,,,2,-1,16
8507,Darren Collison,2014,"$4,797,664","$5,469,034",1987-08-23,2010.0,G,6-0,175.0,2069.0,911.0,26.0,LAC,80.0,35.0,16.2,0.323,297.0,93.0,188.0,192.0,71.0,324.0,5,14,6
8508,Jameer Nelson,2014,"$4,750,000","$5,414,699",1982-02-09,2005.0,G,6-0,190.0,2179.0,820.0,31.0,ORL,68.0,68.0,13.9,0.15,476.0,52.0,231.0,96.0,136.0,294.0,5,26,6
8509,Corey Brewer,2014,"$4,702,500","$5,360,553",1986-03-05,2008.0,F-G,6-9,186.0,2609.0,998.0,27.0,MIN,81.0,81.0,12.7,0.281,135.0,151.0,207.0,163.0,59.0,388.0,4,19,17
8510,Timofey Mozgov,2014,"$4,650,000","$5,300,706",1986-07-16,2011.0,C,7-1,275.0,1770.0,770.0,27.0,DEN,82.0,30.0,16.7,0.477,62.0,27.0,528.0,196.0,4.0,285.0,0,9,19
8511,Andre Miller,2014,"$4,625,000","$5,272,208",1976-03-19,2000.0,G,6-3,200.0,982.0,283.0,37.0,TOT,58.0,2.0,13.9,0.333,197.0,34.0,130.0,60.0,11.0,106.0,5,34,11
8512,Bradley Beal,2014,"$4,505,280","$5,135,735",1993-06-28,2013.0,G,6-4,207.0,2530.0,1249.0,20.0,WAS,73.0,73.0,14.3,0.164,243.0,71.0,273.0,149.0,138.0,481.0,5,37,12
8513,Jonas Jerebko,2014,"$4,500,000","$5,129,716",1987-03-02,2010.0,F,6-10,231.0,741.0,270.0,26.0,DET,64.0,0.0,13.4,0.284,39.0,21.0,175.0,43.0,31.0,98.0,2,10,8
8514,Luis Scola,2014,"$4,500,000","$5,129,716",1980-04-30,2008.0,F,6-9,240.0,1399.0,626.0,33.0,IND,82.0,2.0,13.4,0.243,81.0,26.0,391.0,99.0,1.0,263.0,2,13,17
8515,Caron Butler,2014,"$4,500,000","$5,129,716",1980-03-13,2003.0,F,6-7,228.0,1419.0,587.0,33.0,TOT,56.0,13.0,12.2,0.139,82.0,47.0,229.0,63.0,98.0,213.0,2,34,15
8516,Ben Gordon,2014,"$4,500,000","$5,129,716",1983-04-04,2005.0,G,6-3,200.0,279.0,99.0,30.0,CHA,19.0,0.0,6.4,0.194,21.0,10.0,27.0,17.0,8.0,37.0,5,3,11
8517,Otto Porter,2014,"$4,470,480","$5,096,065",,,,,,319.0,78.0,20.0,WAS,37.0,0.0,6.0,0.132,10.0,8.0,57.0,8.0,4.0,33.0,-1,37,-1
8518,Joel Embiid,2014,"$4,427,640","$5,047,230",1994-03-16,2017.0,C,7-0,280.0,,,,,,,,,,,,,,,0,-1,18
8519,Luc Mbah a Moute,2014,"$4,382,576","$4,995,860",1986-09-09,2009.0,F,6-8,230.0,,,,,,,,,,,,,,,2,-1,16
8520,Raymond Felton,2014,"$4,360,000","$4,970,125",1984-06-26,2006.0,G,6-1,205.0,2017.0,630.0,29.0,NYK,65.0,65.0,12.9,0.201,365.0,78.0,197.0,88.0,62.0,240.0,5,24,7
8521,Jared Dudley,2014,"$4,250,000","$4,844,732",1985-07-10,2008.0,F-G,6-6,237.0,1729.0,511.0,28.0,LAC,74.0,43.0,8.9,0.13,104.0,41.0,160.0,38.0,81.0,196.0,4,14,14
8522,Kris Humphries,2014,"$4,250,000","$4,844,732",1985-02-06,2005.0,F-C,6-9,235.0,1376.0,579.0,28.0,BOS,69.0,30.0,18.2,0.312,67.0,31.0,409.0,117.0,0.0,231.0,3,1,17
8523,CJ Miles,2014,"$4,205,000","$4,793,435",,,,,,,,,,,,,,,,,,,,-1,-1,-1
8524,Bismack Biyombo,2014,"$4,086,453","$4,658,298",1992-08-28,2012.0,C-F,6-8,255.0,1072.0,222.0,21.0,CHA,77.0,9.0,13.3,0.618,8.0,7.0,366.0,46.0,0.0,88.0,1,3,16
8525,Dion Waiters,2014,"$4,062,000","$4,630,424",1991-12-10,2013.0,G,6-3,215.0,2072.0,1113.0,22.0,CLE,70.0,24.0,14.0,0.237,209.0,63.0,195.0,161.0,92.0,430.0,5,7,11
8526,Cody Zeller,2014,"$4,030,560","$4,594,584",1992-10-05,2014.0,C-F,6-11,240.0,1416.0,490.0,21.0,CHA,82.0,3.0,13.1,0.495,92.0,40.0,353.0,146.0,0.0,172.0,1,3,9
8527,Danny Green,2014,"$4,025,000","$4,588,246",1987-06-22,2010.0,G-F,6-6,215.0,1651.0,618.0,26.0,SAS,68.0,59.0,13.9,0.125,104.0,65.0,229.0,50.0,132.0,218.0,6,31,14
8528,Thabo Sefolosha,2014,"$4,000,000","$4,559,747",1984-05-02,2007.0,G-F,6-6,215.0,1584.0,383.0,29.0,OKC,61.0,61.0,10.4,0.203,94.0,79.0,220.0,53.0,48.0,141.0,6,25,14
8529,Ian Mahinmi,2014,"$4,000,000","$4,559,747",1986-11-05,2008.0,C,6-11,262.0,1248.0,272.0,27.0,IND,77.0,1.0,10.2,0.767,24.0,41.0,257.0,90.0,0.0,91.0,0,13,9
8530,Mario Chalmers,2014,"$4,000,000","$4,559,747",1986-05-19,2009.0,G,6-2,190.0,2178.0,716.0,27.0,MIA,73.0,73.0,14.0,0.291,357.0,119.0,214.0,121.0,87.0,254.0,5,17,10
8531,Aaron Gordon,2014,"$3,992,040","$4,550,674",1995-09-16,2015.0,F,6-8,235.0,,,,,,,,,,,,,,,2,-1,16
8532,Vince Carter,2014,"$3,911,981","$4,459,411",1977-01-26,1999.0,G-F,6-6,220.0,1973.0,967.0,37.0,DAL,81.0,0.0,15.9,0.242,212.0,61.0,284.0,161.0,146.0,330.0,6,8,14
8533,Kevin Seraphin,2014,"$3,898,691","$4,444,262",,,,,,578.0,249.0,24.0,WAS,53.0,1.0,12.5,0.141,17.0,3.0,128.0,27.0,0.0,111.0,-1,37,-1
8534,Devin Harris,2014,"$3,878,896","$4,421,696",1983-02-27,2005.0,G,6-3,185.0,818.0,315.0,30.0,DAL,40.0,0.0,14.6,0.453,178.0,28.0,85.0,92.0,31.0,96.0,5,8,11
8535,Joel Anthony,2014,"$3,800,000","$4,331,760",1982-08-09,2008.0,C,6-9,245.0,186.0,28.0,31.0,TOT,33.0,0.0,8.1,0.25,2.0,3.0,38.0,4.0,0.0,12.0,0,34,17
8536,Maurice Williams,2014,"$3,750,000","$4,274,763",,,,,,,,,,,,,,,,,,,,-1,-1,-1
8537,Thomas Robinson,2014,"$3,678,360","$4,193,097",1991-03-17,2013.0,F,6-10,237.0,873.0,339.0,22.0,POR,70.0,0.0,14.1,0.345,34.0,23.0,307.0,57.0,0.0,141.0,2,29,8
8538,Jonas Valanciunas,2014,"$3,678,360","$4,193,098",,,,,,2282.0,916.0,21.0,TOR,81.0,81.0,16.1,0.385,57.0,24.0,714.0,198.0,0.0,359.0,-1,33,-1
8539,Marreese Speights,2014,"$3,657,500","$4,169,319",1987-08-04,2009.0,C-F,6-10,255.0,982.0,508.0,26.0,GSW,79.0,3.0,15.2,0.303,32.0,10.0,290.0,110.0,8.0,195.0,1,11,8
8540,Alex Len,2014,"$3,649,920","$4,160,678",1993-06-16,2014.0,C,7-0,250.0,362.0,86.0,20.0,PHO,42.0,3.0,7.3,0.397,4.0,4.0,99.0,20.0,0.0,33.0,0,28,18
8541,Dante Exum,2014,"$3,615,000","$4,120,872",1995-07-13,2015.0,G,6-5,214.0,,,,,,,,,,,,,,,5,-1,13
8542,Brandon Knight,2014,"$3,553,917","$4,051,241",1991-12-02,2012.0,G,6-2,182.0,2400.0,1291.0,22.0,MIL,72.0,69.0,16.5,0.296,352.0,69.0,255.0,259.0,110.0,461.0,5,18,10
8543,Gerald Green,2014,"$3,500,000","$3,989,779",1986-01-26,2006.0,G-F,6-6,205.0,2330.0,1295.0,28.0,PHO,82.0,48.0,16.5,0.229,122.0,70.0,275.0,195.0,204.0,448.0,6,28,14
8544,Patrick Mills,2014,"$3,500,000","$3,989,779",,,,,,,,,,,,,,,,,,,,-1,-1,-1
8545,Darrell Arthur,2014,"$3,457,149","$3,940,931",1988-03-25,2009.0,F,6-9,235.0,1161.0,401.0,25.0,DEN,68.0,1.0,9.4,0.151,61.0,39.0,210.0,53.0,24.0,162.0,2,9,17
8546,Kemba Walker,2014,"$3,452,183","$3,935,271",1990-05-08,2012.0,G,6-0,184.0,2614.0,1289.0,23.0,CHA,73.0,73.0,16.8,0.295,447.0,86.0,306.0,282.0,109.0,449.0,5,3,6
8547,Steve Novak,2014,"$3,445,947","$3,928,162",1983-06-13,2007.0,F,6-10,225.0,540.0,178.0,30.0,TOR,54.0,1.0,11.1,0.041,13.0,12.0,58.0,6.0,52.0,60.0,2,33,8
8548,Matt Barnes,2014,"$3,396,250","$3,871,510",1980-03-09,2004.0,F,6-7,226.0,1735.0,625.0,33.0,LAC,63.0,40.0,12.0,0.171,125.0,56.0,292.0,66.0,97.0,231.0,2,14,15
8549,Mirza Teletovic,2014,"$3,368,100","$3,839,421",,,,,,1396.0,622.0,28.0,BRK,72.0,7.0,14.3,0.117,57.0,29.0,266.0,44.0,136.0,221.0,-1,2,-1
8550,Damian Lillard,2014,"$3,340,920","$3,808,438",1990-07-15,2013.0,G,6-2,195.0,2937.0,1695.0,23.0,POR,82.0,82.0,18.6,0.327,457.0,64.0,288.0,371.0,218.0,553.0,5,29,10
8551,Mike Scott,2014,"$3,333,333","$3,799,789",1988-07-16,2013.0,F,6-7,237.0,1482.0,767.0,25.0,ATL,80.0,6.0,15.3,0.21,75.0,30.0,284.0,103.0,62.0,301.0,2,0,15
8552,Andrei Kirilenko,2014,"$3,326,235","$3,791,698",1981-02-18,2002.0,F,6-9,220.0,857.0,226.0,32.0,BRK,45.0,4.0,12.4,0.744,72.0,40.0,146.0,61.0,1.0,82.0,2,2,17
8553,Tyler Hansbrough,2014,"$3,326,235","$3,791,698",1985-11-03,2010.0,F,6-9,250.0,978.0,312.0,28.0,TOR,64.0,4.0,14.2,0.944,17.0,28.0,287.0,126.0,0.0,93.0,2,33,17
8554,Nerlens Noel,2014,"$3,315,120","$3,779,027",1994-04-10,2015.0,C-F,6-11,220.0,,,,,,,,,,,,,,,1,-1,9
8555,Marcus Smart,2014,"$3,283,320","$3,742,777",1994-03-06,2015.0,G,6-3,220.0,,,,,,,,,,,,,,,5,-1,11
8556,Evan Turner,2014,"$3,278,000","$3,736,713",1988-10-27,2011.0,G,6-6,220.0,2457.0,1131.0,25.0,TOT,81.0,56.0,12.4,0.257,262.0,67.0,408.0,213.0,50.0,434.0,5,34,14
8557,Bojan Bogdanovic,2014,"$3,278,000","$3,736,713",,,,,,,,,,,,,,,,,,,,-1,-1,-1
8558,Jason Smith,2014,"$3,278,000","$3,736,713",1986-03-02,2008.0,F-C,7-0,240.0,830.0,301.0,27.0,NOP,31.0,27.0,12.4,0.177,29.0,11.0,181.0,39.0,0.0,131.0,3,23,18
8559,Carlos Delfino,2014,"$3,250,000","$3,704,795",1982-08-29,2005.0,G,6-6,230.0,,,,,,,,,,,,,,,5,-1,14
8560,Gary Neal,2014,"$3,250,000","$3,704,795",1984-10-03,2011.0,G,6-4,210.0,1114.0,548.0,29.0,TOT,52.0,3.0,12.5,0.223,83.0,18.0,90.0,94.0,68.0,193.0,5,34,12
8561,Alec Burks,2014,"$3,201,369","$3,649,358",1991-07-20,2012.0,G,6-6,214.0,2193.0,1089.0,22.0,UTA,78.0,12.0,15.8,0.449,212.0,69.0,257.0,279.0,50.0,380.0,5,35,14
8562,Anthony Morrow,2014,"$3,200,000","$3,647,798",1985-09-27,2009.0,G,6-5,210.0,1426.0,636.0,28.0,NOP,76.0,9.0,13.9,0.167,59.0,38.0,140.0,72.0,88.0,238.0,5,23,13
8563,Alexey Shved,2014,"$3,198,723","$3,646,342",1988-12-16,2013.0,G,6-6,190.0,664.0,250.0,25.0,MIN,63.0,0.0,10.2,0.38,68.0,26.0,81.0,68.0,30.0,76.0,5,19,14
8564,Markieff Morris,2014,"$3,153,860","$3,595,201",1989-09-02,2012.0,F,6-9,245.0,2153.0,1115.0,24.0,PHO,81.0,0.0,18.4,0.387,144.0,68.0,485.0,259.0,34.0,411.0,2,28,17
8565,Quincy Pondexter,2014,"$3,146,068","$3,586,319",1988-03-10,2011.0,G-F,6-7,230.0,270.0,94.0,25.0,MEM,15.0,2.0,10.3,0.329,20.0,5.0,26.0,21.0,11.0,31.0,6,16,15
8566,Dorell Wright,2014,"$3,145,000","$3,585,101",1985-12-02,2005.0,F-G,6-9,205.0,984.0,343.0,28.0,POR,68.0,13.0,11.9,0.232,64.0,23.0,191.0,52.0,69.0,111.0,4,29,17
8567,Chris Copeland,2014,"$3,130,000","$3,568,002",1984-03-17,2013.0,F,6-9,239.0,265.0,153.0,29.0,IND,41.0,0.0,17.6,0.12,18.0,3.0,32.0,10.0,33.0,55.0,2,13,17
8568,Marcus Morris,2014,"$3,105,301","$3,539,847",1989-09-02,2012.0,F,6-8,218.0,1800.0,796.0,24.0,PHO,82.0,1.0,14.8,0.244,88.0,72.0,319.0,121.0,99.0,288.0,2,28,16
8569,Joel Freeland,2014,"$3,100,000","$3,533,804",1987-02-07,2013.0,F-C,6-10,250.0,727.0,174.0,26.0,POR,52.0,0.0,11.3,0.179,36.0,10.0,208.0,20.0,0.0,77.0,3,29,8
8570,Klay Thompson,2014,"$3,075,880","$3,506,309",1990-02-08,2012.0,G-F,6-6,215.0,2868.0,1488.0,23.0,GSW,81.0,81.0,14.3,0.147,181.0,74.0,249.0,147.0,223.0,559.0,6,11,14
8571,Kawhi Leonard,2014,"$3,053,368","$3,480,647",1991-06-29,2012.0,F,6-7,225.0,1923.0,844.0,22.0,SAS,66.0,65.0,19.4,0.195,133.0,114.0,412.0,101.0,69.0,337.0,2,31,15
8572,Harrison Barnes,2014,"$3,049,920","$3,476,716",1992-05-30,2013.0,F,6-8,225.0,2204.0,738.0,21.0,GSW,78.0,24.0,9.8,0.267,116.0,65.0,311.0,130.0,66.0,271.0,2,11,16
8573,Ben McLemore,2014,"$3,026,280","$3,449,768",1993-02-11,2014.0,G,6-3,195.0,2187.0,720.0,20.0,SAC,82.0,55.0,7.7,0.211,82.0,45.0,235.0,115.0,95.0,255.0,5,30,11
8574,Mike Dunleavy,2014,"$3,000,000","$3,419,810",1954-03-21,1977.0,G,6-3,180.0,2584.0,929.0,33.0,CHI,82.0,61.0,12.6,0.212,186.0,64.0,345.0,140.0,123.0,333.0,5,5,11
8575,Randy Foye,2014,"$3,000,000","$3,419,810",1983-09-24,2007.0,G,6-4,213.0,2485.0,1068.0,30.0,DEN,81.0,78.0,13.3,0.211,287.0,67.0,232.0,157.0,189.0,361.0,5,9,12
8576,Anthony Tolliver,2014,"$3,000,000","$3,419,810",1985-06-01,2009.0,F-C,6-8,240.0,1298.0,393.0,28.0,CHA,64.0,9.0,11.0,0.134,42.0,19.0,168.0,33.0,102.0,129.0,3,3,16
8577,Kosta Koufos,2014,"$3,000,000","$3,419,810",1989-02-24,2009.0,C,7-0,245.0,1349.0,514.0,24.0,MEM,80.0,22.0,16.5,0.203,39.0,32.0,418.0,60.0,0.0,227.0,0,16,18
8578,Jerryd Bayless,2014,"$3,000,000","$3,419,810",1988-08-20,2009.0,G,6-3,200.0,1686.0,666.0,25.0,TOT,72.0,19.0,12.0,0.191,194.0,60.0,145.0,94.0,76.0,248.0,5,34,11
8579,DJ Augustin,2014,"$3,000,000","$3,419,810",,,,,,,,,,,,,,,,,,,,-1,-1,-1
8580,Julius Randle,2014,"$2,997,360","$3,416,801",1994-11-29,2015.0,F-C,6-8,250.0,,,,,,,,,,,,,,,3,-1,16
8581,Will Bynum,2014,"$2,915,908","$3,323,951",1983-01-04,2006.0,G,6-0,185.0,1054.0,485.0,31.0,DET,56.0,3.0,14.4,0.281,216.0,39.0,99.0,97.0,20.0,184.0,5,10,6
8582,Nikola Vucevic,2014,"$2,902,757","$3,308,960",,,,,,1812.0,811.0,23.0,ORL,57.0,57.0,18.8,0.197,104.0,60.0,626.0,105.0,0.0,353.0,-1,26,-1
8583,Marco Belinelli,2014,"$2,873,750","$3,275,893",1986-03-25,2008.0,G-F,6-5,220.0,2016.0,911.0,27.0,SAS,80.0,25.0,15.0,0.188,179.0,50.0,226.0,111.0,126.0,337.0,6,31,13
8584,Furkan Aldemir,2014,"$2,810,305","$3,203,570",1991-08-09,2015.0,F-C,6-10,240.0,,,,,,,,,,,,,,,3,-1,8
8585,Terrence Ross,2014,"$2,793,960","$3,184,938",1991-02-05,2013.0,F-G,6-6,206.0,2159.0,879.0,22.0,TOR,81.0,62.0,12.0,0.13,79.0,64.0,252.0,82.0,161.0,318.0,4,33,14
8586,Kentavious Caldwell-Pope,2014,"$2,772,480","$3,160,452",1993-02-18,2014.0,G,6-5,204.0,1583.0,470.0,20.0,DET,80.0,41.0,9.4,0.133,55.0,75.0,156.0,47.0,59.0,182.0,5,10,13
8587,Iman Shumpert,2014,"$2,761,113","$3,147,494",1990-06-26,2012.0,G,6-5,215.0,1962.0,495.0,23.0,NYK,74.0,58.0,9.6,0.147,129.0,92.0,308.0,53.0,76.0,183.0,5,24,13
8588,Luke Ridnour,2014,"$2,750,000","$3,134,826",1981-02-13,2004.0,G,6-2,175.0,1141.0,306.0,32.0,TOT,61.0,14.0,9.0,0.08,176.0,32.0,97.0,17.0,37.0,126.0,5,34,10
8589,Nik Stauskas,2014,"$2,745,840","$3,130,084",1993-10-07,2015.0,G,6-6,205.0,,,,,,,,,,,,,,,5,-1,14
8590,Brian Roberts,2014,"$2,732,000","$3,114,307",1985-12-03,2013.0,G,6-1,173.0,1667.0,677.0,28.0,NOP,72.0,42.0,13.4,0.229,234.0,43.0,136.0,125.0,64.0,244.0,5,23,7
8591,Udonis Haslem,2014,"$2,732,000","$3,114,307",1980-06-09,2004.0,F-C,6-8,235.0,653.0,173.0,33.0,MIA,46.0,18.0,10.5,0.301,13.0,11.0,175.0,25.0,0.0,74.0,3,17,16
8592,Kirk Hinrich,2014,"$2,730,000","$3,112,027",1981-01-02,2004.0,G,6-4,190.0,2116.0,666.0,33.0,CHI,73.0,61.0,10.8,0.202,286.0,80.0,192.0,95.0,85.0,243.0,5,5,12
8593,Andre Drummond,2014,"$2,568,360","$2,927,768",1993-08-10,2013.0,C,6-10,279.0,2619.0,1095.0,20.0,DET,81.0,81.0,22.6,0.427,35.0,101.0,1071.0,137.0,0.0,479.0,0,10,8
8594,Trey Burke,2014,"$2,548,560","$2,905,197",1992-11-12,2014.0,G,6-0,185.0,2262.0,895.0,21.0,UTA,70.0,68.0,12.6,0.126,396.0,42.0,208.0,102.0,111.0,341.0,5,35,6
8595,Noah Vonleh,2014,"$2,524,200","$2,877,428",1995-08-24,2015.0,F,6-10,257.0,,,,,,,,,,,,,,,2,-1,8
8596,Tobias Harris,2014,"$2,511,432","$2,862,874",1992-07-15,2012.0,F,6-8,226.0,1850.0,893.0,21.0,ORL,61.0,36.0,16.5,0.341,82.0,41.0,424.0,197.0,32.0,332.0,2,26,16
8597,DeMarre Carroll,2014,"$2,500,000","$2,849,842",1986-07-27,2010.0,F,6-6,215.0,2341.0,810.0,27.0,ATL,73.0,73.0,13.9,0.22,134.0,108.0,403.0,109.0,97.0,302.0,2,0,14
8598,James Johnson,2014,"$2,500,000","$2,849,842",1987-02-20,2010.0,F,6-7,240.0,956.0,384.0,26.0,MEM,52.0,4.0,18.5,0.292,111.0,42.0,166.0,76.0,22.0,143.0,2,16,15
8599,Austin Rivers,2014,"$2,439,840","$2,781,263",1992-08-01,2013.0,G,6-4,200.0,1339.0,530.0,21.0,NOP,69.0,4.0,11.6,0.365,160.0,45.0,129.0,110.0,36.0,192.0,5,23,12
8600,Shelvin Mack,2014,"$2,433,333","$2,773,846",1990-04-22,2012.0,G,6-3,203.0,1490.0,544.0,23.0,ATL,73.0,11.0,13.2,0.148,271.0,50.0,160.0,64.0,62.0,209.0,5,0,11
8601,CJ McCollum,2014,"$2,421,000","$2,759,787",1991-09-19,2014.0,G,6-3,190.0,,,,,,,,,,,,,,,5,-1,11
8602,Elfrid Payton,2014,"$2,397,840","$2,733,386",1994-02-22,2015.0,G,6-3,195.0,,,,,,,,,,,,,,,5,-1,11
8603,Kenneth Faried,2014,"$2,373,537","$2,705,682",1989-11-19,2012.0,F-C,6-8,220.0,2178.0,1096.0,24.0,DEN,80.0,77.0,19.8,0.379,96.0,70.0,684.0,202.0,0.0,447.0,3,9,16
8604,Reggie Jackson,2014,"$2,325,680","$2,651,128",1990-04-16,2012.0,G,6-2,208.0,2277.0,1047.0,23.0,OKC,80.0,36.0,15.4,0.193,331.0,85.0,313.0,158.0,83.0,403.0,5,25,10
8605,Meyers Leonard,2014,"$2,317,920","$2,642,282",1992-02-27,2013.0,C-F,7-0,260.0,355.0,98.0,21.0,POR,40.0,0.0,9.4,0.231,18.0,7.0,111.0,16.0,0.0,41.0,1,29,18
8606,Michael Carter-Williams,2014,"$2,300,040","$2,621,900",1991-10-10,2014.0,G,6-5,190.0,2414.0,1167.0,22.0,PHI,70.0,70.0,15.5,0.348,441.0,130.0,437.0,258.0,55.0,427.0,5,27,13
8607,Doug McDermott,2014,"$2,277,960","$2,596,730",1992-01-03,2015.0,F,6-7,225.0,,,,,,,,,,,,,,,2,-1,15
8608,Nick Collison,2014,"$2,242,003","$2,555,742",1980-10-26,2005.0,F,6-10,255.0,1353.0,338.0,33.0,OKC,81.0,0.0,11.8,0.386,104.0,30.0,293.0,66.0,4.0,134.0,2,25,8
8609,Jeremy Lamb,2014,"$2,202,000","$2,510,141",1992-05-30,2013.0,G-F,6-5,180.0,1538.0,665.0,21.0,OKC,78.0,0.0,13.4,0.105,115.0,56.0,189.0,51.0,88.0,263.0,6,25,13
8610,Steven Adams,2014,"$2,184,960","$2,490,716",1993-07-20,2014.0,C,6-11,265.0,1197.0,265.0,20.0,OKC,81.0,20.0,11.2,0.735,43.0,40.0,332.0,79.0,0.0,93.0,0,25,9
8611,Norris Cole,2014,"$2,150,188","$2,451,078",1988-10-13,2012.0,G,6-2,175.0,2014.0,527.0,25.0,MIA,82.0,6.0,8.8,0.136,248.0,77.0,160.0,53.0,60.0,207.0,5,17,10
8612,Cory Joseph,2014,"$2,134,593","$2,433,301",1991-08-20,2012.0,G,6-3,200.0,936.0,343.0,22.0,SAS,68.0,19.0,14.7,0.362,114.0,35.0,107.0,79.0,12.0,126.0,5,31,11
8613,Jimmy Butler,2014,"$2,119,214","$2,415,770",1989-09-14,2012.0,F-G,6-7,230.0,2591.0,878.0,24.0,CHI,67.0,67.0,13.5,0.488,175.0,127.0,330.0,260.0,68.0,275.0,4,5,15
8614,Nate Robinson,2014,"$2,106,720","$2,401,528",1984-05-31,2006.0,G,5-9,180.0,866.0,457.0,29.0,DEN,44.0,1.0,15.6,0.222,112.0,36.0,81.0,71.0,58.0,164.0,5,9,5
8615,Eric Maynor,2014,"$2,106,720","$2,401,528",1987-06-11,2010.0,G,6-3,175.0,327.0,82.0,26.0,TOT,31.0,0.0,6.2,0.109,52.0,9.0,39.0,6.0,12.0,32.0,5,34,11
8616,Jordan Farmar,2014,"$2,100,000","$2,393,867",1986-11-30,2007.0,G,6-2,180.0,912.0,416.0,27.0,LAL,41.0,5.0,15.0,0.162,199.0,38.0,104.0,44.0,70.0,151.0,5,15,10
8617,Danny Granger,2014,"$2,100,000","$2,393,867",1983-04-20,2006.0,F,6-9,222.0,847.0,338.0,30.0,TOT,41.0,2.0,10.9,0.218,41.0,12.0,133.0,63.0,43.0,116.0,2,34,17
8618,Steve Blake,2014,"$2,100,000","$2,393,867",1980-02-26,2004.0,G,6-3,172.0,1498.0,378.0,33.0,TOT,55.0,28.0,11.0,0.122,307.0,54.0,159.0,33.0,79.0,133.0,5,34,11
8619,Aron Baynes,2014,"$2,100,000","$2,393,867",1986-12-09,2013.0,C,6-10,260.0,491.0,161.0,27.0,SAS,53.0,4.0,9.7,0.129,34.0,2.0,145.0,19.0,0.0,71.0,0,31,8
8620,Vitor Faverani,2014,"$2,090,000","$2,382,468",,,,,,488.0,164.0,25.0,BOS,37.0,8.0,11.0,0.252,16.0,14.0,128.0,24.0,12.0,64.0,-1,1,-1
8621,CJ Watson,2014,"$2,077,000","$2,367,649",,,,,,,,,,,,,,,,,,,,-1,-1,-1
8622,Beno Udrih,2014,"$2,077,000","$2,367,649",1982-07-05,2005.0,G,6-3,205.0,643.0,200.0,31.0,TOT,41.0,12.0,12.7,0.169,116.0,23.0,59.0,25.0,19.0,78.0,5,34,11
8623,Ramon Sessions,2014,"$2,077,000","$2,367,649",1986-04-11,2008.0,G,6-3,190.0,2214.0,1021.0,27.0,TOT,83.0,19.0,16.0,0.525,340.0,49.0,203.0,326.0,35.0,330.0,5,34,11
8624,Kelly Olynyk,2014,"$2,075,760","$2,366,235",1991-04-19,2014.0,C-F,6-11,240.0,1400.0,607.0,22.0,BOS,70.0,9.0,15.2,0.243,109.0,35.0,365.0,99.0,40.0,234.0,1,1,9
8625,Zach LaVine,2014,"$2,055,840","$2,343,528",1995-03-10,2015.0,G-F,6-5,200.0,,,,,,,,,,,,,,,6,-1,13
8626,Kent Bazemore,2014,"$2,000,000","$2,279,873",1989-07-01,2013.0,G-F,6-4,195.0,911.0,403.0,24.0,TOT,67.0,15.0,11.2,0.318,91.0,43.0,117.0,66.0,43.0,147.0,6,34,12
8627,Elton Brand,2014,"$2,000,000","$2,279,873",1979-03-11,2000.0,F-C,6-8,275.0,1414.0,419.0,34.0,ATL,73.0,15.0,14.0,0.283,74.0,40.0,361.0,61.0,0.0,179.0,3,0,16
8628,DeJuan Blair,2014,"$2,000,000","$2,279,873",1989-04-22,2010.0,F-C,6-7,270.0,1214.0,497.0,24.0,DAL,78.0,13.0,17.3,0.308,70.0,60.0,368.0,77.0,0.0,210.0,3,8,15
8629,John Henson,2014,"$1,987,320","$2,265,419",1990-12-28,2013.0,C-F,6-9,219.0,1856.0,779.0,23.0,MIL,70.0,23.0,17.9,0.277,113.0,41.0,497.0,91.0,0.0,344.0,1,18,17
